project_id,reinforcement_ratio_kg_per_m3,num_unique_required_lengths,stock_length_policy,cutting_optimization_usage,bim_integration_level,design_revisions_per_month,supervision_index_1to5,material_control_level_1to3,storage_handling_index_1to5,offcut_reuse_policy_0to2,change_orders_per_month,contract_type,lead_time_days,order_frequency_per_month,project_phase,steel_waste_percentage
P1546,97.5,22,standard_12m,0,0,3,4,2,1,0,4,remeasurement,24,2,slab_finishing,15.0
P1658,111.3,37,standard_12m,1,0,4,3,3,2,2,3,lump_sum,8,6,slab_finishing,8.66
P3704,142.6,18,standard_12m,1,1,6,4,2,3,1,5,remeasurement,17,2,frame,13.2
P3735,145.1,15,mixed_lengths,1,1,1,3,1,1,2,2,remeasurement,23,4,frame,8.21
P2504,120.4,11,standard_12m,0,0,5,4,3,4,1,5,remeasurement,25,2,frame,13.94
P1959,166.1,11,standard_12m,0,0,0,4,2,1,1,0,lump_sum,27,1,foundation,10.24
P3331,109.9,8,custom_lengths,2,2,1,2,2,3,2,5,remeasurement,18,5,slab_finishing,4.59
P1797,115.2,23,mixed_lengths,0,0,6,5,2,1,1,4,remeasurement,13,7,slab_finishing,13.95
P1225,134.1,8,standard_12m,1,1,4,4,2,3,1,2,lump_sum,25,2,frame,9.11
P3074,159.2,7,custom_lengths,0,0,2,3,1,1,0,1,lump_sum,27,6,foundation,9.07
P2799,180.0,21,standard_12m,1,2,0,4,2,3,1,2,lump_sum,25,6,foundation,4.9
P3485,158.9,5,standard_12m,2,1,2,2,2,2,1,1,lump_sum,17,6,foundation,6.4
P3962,153.2,37,standard_12m,0,2,6,3,1,1,0,5,remeasurement,21,2,frame,15.0
P3277,180.0,26,mixed_lengths,0,1,6,3,2,2,0,5,remeasurement,15,4,foundation,15.0
P3085,172.3,21,mixed_lengths,0,0,5,1,2,1,0,5,remeasurement,6,8,foundation,15.0
P2693,144.7,30,standard_12m,0,0,1,5,2,1,1,0,lump_sum,14,4,frame,8.87
P2045,74.6,18,mixed_lengths,0,0,2,3,1,1,0,4,lump_sum,30,4,slab_finishing,14.65
P1469,122.0,19,standard_12m,1,0,2,3,1,1,1,2,lump_sum,29,1,slab_finishing,11.04
P1954,174.1,24,mixed_lengths,1,3,4,5,2,1,2,2,lump_sum,12,3,foundation,4.11
P3976,149.6,14,custom_lengths,2,1,4,4,2,3,1,4,design_build,17,7,frame,4.46
P1639,138.2,30,mixed_lengths,2,1,5,1,2,2,2,1,design_build,18,4,frame,6.43
P3778,165.7,21,mixed_lengths,0,0,4,5,2,2,2,4,lump_sum,30,4,foundation,8.63
P2218,160.7,9,standard_12m,2,2,5,4,2,3,2,3,remeasurement,8,7,foundation,9.02
P2158,177.6,32,standard_12m,1,2,6,4,3,4,1,4,remeasurement,16,8,foundation,12.16
P2415,168.1,10,standard_12m,1,1,6,4,2,3,1,5,remeasurement,16,3,foundation,13.31
P3713,133.4,7,standard_12m,2,1,0,3,2,1,2,1,remeasurement,14,7,frame,6.75
P2527,154.4,25,standard_12m,1,1,4,4,2,3,0,2,design_build,11,6,frame,8.97
P3921,137.7,37,standard_12m,1,2,5,2,2,3,0,5,remeasurement,17,6,slab_finishing,15.0
P2300,84.5,32,standard_12m,0,2,2,5,2,1,0,3,design_build,20,7,slab_finishing,9.6
P3866,166.4,25,mixed_lengths,1,2,4,4,2,1,1,3,remeasurement,16,7,foundation,9.46
P2603,121.6,38,standard_12m,1,2,4,2,2,1,2,2,remeasurement,16,6,slab_finishing,10.68
P1160,149.9,25,standard_12m,1,2,3,3,1,2,2,2,design_build,21,7,frame,7.36
P2704,156.0,7,custom_lengths,1,0,2,5,2,3,1,0,lump_sum,29,5,foundation,2.92
P1956,72.1,6,standard_12m,1,0,3,4,2,2,0,1,lump_sum,8,7,slab_finishing,10.77
P3915,157.9,18,mixed_lengths,0,2,1,2,2,1,0,2,design_build,27,3,foundation,10.62
P1877,133.3,21,mixed_lengths,0,2,4,3,2,3,0,5,remeasurement,13,6,frame,12.74
P2919,159.7,14,standard_12m,1,2,1,3,3,3,2,1,design_build,29,3,frame,2.47
P2884,123.8,27,mixed_lengths,1,0,4,3,1,1,2,4,remeasurement,19,7,slab_finishing,12.83
P3200,167.4,25,standard_12m,0,1,0,4,2,3,2,1,design_build,16,5,foundation,5.97
P1098,139.6,27,standard_12m,0,0,4,4,3,3,1,4,remeasurement,24,4,frame,13.06
P3827,138.2,8,standard_12m,0,1,6,2,2,3,0,4,lump_sum,25,6,frame,14.93
P3557,163.7,38,standard_12m,1,1,2,2,1,1,2,5,design_build,10,8,frame,12.12
P1253,93.5,9,standard_12m,1,3,4,3,2,3,1,1,remeasurement,23,2,slab_finishing,9.05
P1103,108.4,16,mixed_lengths,1,1,1,3,2,1,2,0,lump_sum,19,6,slab_finishing,3.98
P2445,180.0,32,mixed_lengths,0,0,0,3,1,1,1,1,lump_sum,17,2,foundation,10.88
P2443,126.6,20,mixed_lengths,0,1,2,1,2,1,2,2,lump_sum,28,3,frame,7.82
P2648,139.8,7,standard_12m,2,0,4,4,3,4,2,4,remeasurement,24,3,frame,9.08
P1586,153.8,37,standard_12m,2,2,2,5,2,2,1,1,lump_sum,12,5,frame,5.73
P1627,173.7,11,standard_12m,1,2,2,3,3,3,2,1,lump_sum,24,2,foundation,4.67
P2696,173.4,24,mixed_lengths,1,0,2,3,2,2,2,0,lump_sum,19,1,foundation,7.06
P3101,119.1,23,standard_12m,1,2,6,4,3,4,1,2,remeasurement,11,6,slab_finishing,9.03
P3199,114.8,25,standard_12m,1,1,0,3,1,1,0,0,design_build,30,3,slab_finishing,8.81
P1403,163.0,10,standard_12m,0,1,2,2,2,1,1,1,lump_sum,9,5,foundation,12.14
P2154,176.5,21,standard_12m,2,2,3,3,1,2,1,4,lump_sum,19,2,foundation,10.09
P3255,148.6,29,mixed_lengths,0,1,4,3,1,1,1,0,lump_sum,13,8,frame,10.88
P2682,126.2,11,standard_12m,2,0,2,3,2,3,2,1,lump_sum,20,8,frame,4.46
P3056,116.7,5,standard_12m,1,0,2,4,2,3,1,4,design_build,19,6,frame,8.97
P3844,112.0,30,standard_12m,1,1,0,4,2,2,2,0,lump_sum,22,2,slab_finishing,5.51
P1452,180.0,37,standard_12m,1,2,2,4,2,3,0,5,remeasurement,19,2,foundation,14.41
P3301,118.2,30,standard_12m,2,1,3,1,1,2,1,1,design_build,19,1,slab_finishing,9.71
P2327,120.9,9,custom_lengths,1,1,4,3,2,1,2,2,design_build,25,4,frame,4.33
P3049,179.8,31,standard_12m,0,1,2,3,2,1,2,3,lump_sum,19,6,foundation,10.62
P1880,124.6,16,mixed_lengths,1,0,5,3,1,1,1,1,lump_sum,24,4,frame,10.1
P3918,165.9,18,standard_12m,1,2,6,2,1,1,0,5,remeasurement,12,7,foundation,15.0
P1623,146.6,13,custom_lengths,1,2,3,3,2,2,2,2,lump_sum,11,8,frame,1.5
P3393,161.1,22,mixed_lengths,2,1,1,4,3,4,1,1,design_build,20,6,foundation,1.53
P3772,169.7,8,custom_lengths,0,0,0,4,2,1,1,1,lump_sum,29,3,foundation,5.69
P2787,156.6,6,standard_12m,1,2,2,3,1,1,0,0,lump_sum,19,7,foundation,10.46
P1262,172.6,16,mixed_lengths,2,1,4,3,1,1,2,5,design_build,25,5,foundation,8.72
P2634,97.8,29,mixed_lengths,0,1,3,3,1,2,0,0,design_build,17,6,slab_finishing,9.76
P2438,174.1,18,mixed_lengths,1,1,4,4,2,2,2,5,remeasurement,19,4,foundation,10.72
P3198,164.7,24,mixed_lengths,0,0,4,3,1,2,0,2,lump_sum,30,2,foundation,15.0
P2969,85.5,8,standard_12m,2,0,4,1,2,3,2,1,remeasurement,15,6,slab_finishing,9.33
P3520,162.6,14,custom_lengths,0,0,6,1,1,1,1,3,lump_sum,30,1,foundation,12.95
P2802,79.2,16,standard_12m,2,0,3,5,2,1,2,1,design_build,26,1,slab_finishing,5.35
P1640,144.8,28,mixed_lengths,0,0,4,5,2,2,1,3,remeasurement,10,5,frame,12.26
P3385,100.4,6,custom_lengths,2,0,3,5,2,1,2,1,lump_sum,30,3,slab_finishing,2.49
P3598,151.6,24,mixed_lengths,1,3,2,3,2,1,1,3,lump_sum,16,6,frame,6.7
P3830,165.8,6,custom_lengths,1,0,6,2,2,2,0,5,design_build,19,4,foundation,13.22
P2959,180.0,31,standard_12m,0,0,4,3,2,3,0,2,remeasurement,29,2,foundation,15.0
P1488,172.8,25,standard_12m,1,1,2,5,2,1,1,2,remeasurement,18,2,foundation,11.62
P2843,144.3,29,standard_12m,1,2,1,3,2,3,0,3,design_build,12,8,frame,9.02
P2734,180.0,29,mixed_lengths,2,3,1,1,2,3,2,3,lump_sum,18,6,foundation,3.62
P1146,102.3,37,standard_12m,1,0,3,5,3,3,0,4,design_build,25,3,slab_finishing,9.48
P2534,154.4,6,custom_lengths,0,1,3,1,2,1,0,5,design_build,22,2,foundation,13.36
P2986,169.2,20,standard_12m,2,0,6,4,2,2,2,4,remeasurement,20,2,foundation,11.76
P2369,82.4,33,mixed_lengths,0,0,5,2,2,2,0,5,remeasurement,19,5,slab_finishing,15.0
P3450,131.8,20,mixed_lengths,0,0,2,4,2,1,2,1,design_build,30,3,frame,5.2
P3936,100.4,22,standard_12m,0,2,3,1,2,1,1,4,lump_sum,15,5,slab_finishing,13.16
P1659,178.0,26,standard_12m,1,1,2,3,1,1,0,4,remeasurement,25,5,foundation,15.0
P2794,153.3,25,mixed_lengths,0,1,4,3,1,1,1,1,lump_sum,24,6,foundation,10.17
P3511,178.5,31,mixed_lengths,1,2,2,3,2,3,1,1,lump_sum,30,2,foundation,6.2
P1186,165.1,11,standard_12m,0,2,4,2,1,1,1,3,design_build,8,8,foundation,14.37
P2147,143.4,27,mixed_lengths,1,1,6,2,2,2,0,4,remeasurement,15,2,frame,15.0
P1608,159.2,22,mixed_lengths,1,0,2,4,2,3,1,1,lump_sum,19,6,frame,5.6
P3191,139.0,25,standard_12m,0,0,1,5,2,2,1,1,lump_sum,17,2,frame,9.55
P2930,139.4,10,standard_12m,1,2,6,2,2,2,0,4,remeasurement,19,4,frame,14.91
P1197,84.9,11,standard_12m,2,1,6,3,2,1,2,5,remeasurement,22,2,slab_finishing,12.39
P3327,163.3,11,custom_lengths,1,3,0,1,2,3,1,0,lump_sum,20,5,foundation,2.68
P1293,177.8,18,mixed_lengths,1,1,4,4,3,3,0,0,design_build,17,5,foundation,7.09
P1766,171.1,29,standard_12m,1,2,3,3,2,2,0,1,lump_sum,26,6,frame,7.96
P1400,175.1,18,standard_12m,2,2,4,2,2,3,2,4,design_build,22,7,foundation,5.64
P1122,115.2,22,standard_12m,0,0,3,1,2,1,2,5,lump_sum,13,6,slab_finishing,14.21
P1202,180.0,38,standard_12m,0,1,2,4,2,1,0,1,lump_sum,30,1,foundation,12.08
P1835,109.5,29,standard_12m,1,2,5,3,2,3,0,4,lump_sum,30,7,slab_finishing,11.4
P3294,180.0,35,standard_12m,1,0,4,2,2,3,1,1,design_build,19,6,foundation,11.88
P2439,115.1,5,standard_12m,0,1,1,2,2,1,2,0,lump_sum,25,5,frame,7.6
P2733,167.3,12,standard_12m,1,1,3,3,1,1,1,5,remeasurement,30,2,foundation,14.52
P2695,177.1,27,standard_12m,1,2,5,3,1,2,2,2,remeasurement,6,8,foundation,11.92
P3928,90.4,8,standard_12m,0,1,3,2,2,2,2,0,design_build,22,4,slab_finishing,9.42
P2707,155.2,8,standard_12m,1,2,1,3,3,2,0,1,lump_sum,23,4,foundation,7.09
P3913,172.9,17,standard_12m,0,1,3,3,1,1,1,3,design_build,30,6,foundation,11.47
P2153,82.4,16,standard_12m,1,1,6,2,1,2,1,3,design_build,29,3,slab_finishing,12.78
P2661,147.8,23,mixed_lengths,1,2,3,4,2,2,0,2,lump_sum,10,7,frame,7.77
P3432,88.8,10,standard_12m,0,1,1,4,2,1,1,2,lump_sum,25,4,slab_finishing,10.04
P2759,130.3,27,standard_12m,0,0,3,3,1,1,1,5,design_build,21,5,slab_finishing,15.0
P1854,151.4,23,standard_12m,0,2,4,2,1,1,1,3,remeasurement,19,5,frame,14.13
P2589,137.5,37,standard_12m,0,2,3,3,2,1,1,2,design_build,29,6,frame,10.72
P3267,164.2,15,mixed_lengths,0,0,2,2,2,2,1,0,lump_sum,25,6,foundation,7.58
P1641,162.2,21,mixed_lengths,0,0,3,3,2,3,0,5,remeasurement,20,6,frame,14.47
P1001,160.8,7,custom_lengths,1,0,0,3,3,2,0,3,lump_sum,17,5,foundation,6.8
P3160,158.8,11,standard_12m,1,1,1,2,1,2,0,0,lump_sum,30,8,foundation,10.36
P1698,169.6,13,custom_lengths,0,0,6,1,1,2,0,4,remeasurement,23,6,foundation,15.0
P2636,144.7,28,standard_12m,1,0,3,2,2,3,1,2,design_build,22,2,frame,11.8
P2291,130.9,28,standard_12m,1,0,3,3,1,2,1,5,lump_sum,21,8,frame,13.48
P3856,120.3,32,standard_12m,2,2,2,3,3,3,1,3,design_build,19,5,slab_finishing,5.57
P3489,127.5,20,mixed_lengths,1,2,4,4,2,2,1,5,remeasurement,24,2,slab_finishing,10.27
P2520,99.4,17,standard_12m,1,0,3,3,2,2,0,1,design_build,30,3,slab_finishing,10.64
P2853,166.2,35,standard_12m,0,0,1,5,2,3,1,0,lump_sum,24,8,frame,6.45
P2136,159.3,20,mixed_lengths,2,1,3,4,2,3,1,0,lump_sum,19,4,foundation,3.26
P3898,145.7,28,standard_12m,2,0,2,3,3,4,2,1,lump_sum,25,4,frame,2.55
P2631,143.5,18,standard_12m,0,0,4,5,2,1,1,3,lump_sum,21,5,frame,11.99
P2998,166.7,15,standard_12m,1,3,3,4,3,3,2,1,lump_sum,25,1,foundation,4.25
P1663,154.4,9,standard_12m,2,0,3,3,1,2,1,1,design_build,19,4,frame,9.28
P1683,116.6,14,custom_lengths,1,0,2,1,2,1,1,1,lump_sum,18,6,slab_finishing,7.16
P2257,130.4,20,mixed_lengths,2,2,5,1,2,3,1,1,design_build,24,4,frame,4.42
P1317,118.6,18,mixed_lengths,0,0,5,2,2,1,1,2,remeasurement,25,4,frame,12.77
P1648,131.6,19,mixed_lengths,1,0,3,3,2,2,1,2,lump_sum,24,5,frame,8.96
P2434,174.5,22,standard_12m,0,1,6,4,2,3,0,4,remeasurement,27,2,foundation,15.0
P2479,92.4,27,mixed_lengths,1,3,6,3,2,1,1,3,remeasurement,21,5,slab_finishing,10.41
P1709,93.0,21,standard_12m,1,2,2,2,1,1,2,3,design_build,23,7,slab_finishing,7.67
P2282,171.1,29,mixed_lengths,0,0,2,4,3,4,1,1,design_build,17,4,foundation,7.53
P2768,99.1,10,standard_12m,1,0,2,3,1,1,1,1,lump_sum,26,3,slab_finishing,10.33
P1972,102.1,16,mixed_lengths,0,1,4,4,3,2,1,3,remeasurement,12,6,slab_finishing,9.16
P3675,106.8,24,standard_12m,0,2,6,3,1,1,2,1,lump_sum,29,3,slab_finishing,9.83
P3680,108.5,10,custom_lengths,0,0,6,5,3,3,1,1,design_build,30,5,slab_finishing,5.61
P2306,180.0,31,standard_12m,1,1,2,4,2,2,0,1,lump_sum,24,6,foundation,9.31
P2400,171.8,21,standard_12m,1,2,1,3,1,1,2,0,lump_sum,30,5,foundation,6.24
P2408,167.4,18,standard_12m,1,0,4,2,2,1,0,4,remeasurement,22,2,foundation,15.0
P3237,171.3,8,custom_lengths,1,0,0,3,2,3,1,1,lump_sum,19,2,foundation,5.4
P2496,175.0,32,standard_12m,2,1,0,4,2,1,2,1,lump_sum,15,3,foundation,5.59
P3038,85.8,9,custom_lengths,2,0,0,2,1,1,0,2,lump_sum,14,5,slab_finishing,7.29
P2529,133.4,19,mixed_lengths,0,0,3,3,2,3,1,3,lump_sum,18,8,frame,8.68
P2663,135.3,9,custom_lengths,1,0,3,3,1,1,1,4,remeasurement,24,3,frame,10.38
P2354,176.6,23,standard_12m,0,2,2,4,2,2,0,4,design_build,27,1,foundation,11.8
P3924,116.5,19,standard_12m,2,1,4,3,3,2,2,4,design_build,22,5,slab_finishing,6.05
P3944,137.7,9,standard_12m,1,1,4,4,2,1,0,5,remeasurement,21,6,frame,13.93
P2643,131.0,17,standard_12m,1,0,2,5,2,3,0,4,lump_sum,18,5,frame,10.17
P2051,144.2,39,standard_12m,0,2,5,1,1,1,0,3,lump_sum,30,2,frame,15.0
P1795,159.5,21,mixed_lengths,0,0,6,4,2,1,1,4,design_build,9,8,frame,12.21
P3693,111.7,20,standard_12m,2,1,1,3,3,3,1,3,lump_sum,23,3,slab_finishing,5.52
P2597,99.4,16,standard_12m,1,0,2,3,3,3,1,2,design_build,22,1,slab_finishing,8.84
P3604,161.3,6,standard_12m,1,0,2,3,3,3,0,3,lump_sum,26,2,foundation,11.61
P3729,98.7,17,mixed_lengths,1,1,3,3,2,2,1,2,remeasurement,17,4,slab_finishing,9.01
P3625,161.9,32,standard_12m,1,1,3,1,2,3,2,2,design_build,8,5,frame,8.84
P2819,145.3,33,standard_12m,1,0,4,3,1,1,2,0,lump_sum,22,3,frame,10.34
P2722,113.7,24,mixed_lengths,2,0,3,2,2,1,2,1,lump_sum,18,7,slab_finishing,4.39
P2183,179.5,39,standard_12m,1,3,5,2,2,1,1,4,remeasurement,6,7,foundation,15.0
P3572,143.1,26,standard_12m,1,0,2,5,2,1,2,5,design_build,29,3,frame,10.49
P2059,180.0,33,mixed_lengths,1,3,6,4,3,4,2,4,remeasurement,23,2,foundation,8.03
P1540,111.9,27,standard_12m,0,2,5,2,2,2,0,1,lump_sum,7,6,slab_finishing,13.38
P2678,158.7,30,standard_12m,0,0,2,5,2,2,0,0,lump_sum,30,4,frame,9.66
P3796,176.2,31,standard_12m,1,0,6,4,2,3,1,4,lump_sum,26,5,foundation,13.09
P3955,127.2,34,mixed_lengths,1,2,3,5,2,3,1,2,lump_sum,30,2,frame,5.36
P3532,138.7,23,standard_12m,0,0,6,2,1,2,2,4,remeasurement,21,6,frame,14.39
P2757,162.7,39,standard_12m,1,2,1,3,2,1,1,1,lump_sum,19,8,frame,8.41
P2923,138.0,31,standard_12m,2,1,2,4,2,2,2,4,lump_sum,12,8,frame,7.7
P1095,180.0,27,standard_12m,2,0,1,2,2,3,2,2,remeasurement,17,7,foundation,10.12
P2020,179.8,28,standard_12m,1,1,6,1,2,3,1,5,remeasurement,7,8,foundation,15.0
P1563,180.0,37,standard_12m,1,0,2,5,2,2,0,1,design_build,29,4,foundation,10.21
P3790,151.0,15,standard_12m,1,1,3,3,1,1,1,1,lump_sum,30,2,frame,9.39
P1863,153.2,32,mixed_lengths,0,0,1,3,1,1,1,1,lump_sum,14,6,frame,9.63
P2484,152.4,29,standard_12m,2,3,5,3,1,1,0,4,lump_sum,13,5,frame,13.07
P2881,104.5,11,custom_lengths,1,0,1,5,3,3,0,1,lump_sum,30,5,slab_finishing,4.16
P2038,165.0,8,custom_lengths,1,0,2,2,2,3,1,3,lump_sum,25,8,foundation,6.27
P1206,180.0,37,standard_12m,1,0,4,2,2,1,1,1,lump_sum,26,3,foundation,12.17
P1392,144.6,37,standard_12m,2,1,0,1,2,2,2,0,lump_sum,12,8,frame,3.48
P3842,100.5,28,standard_12m,0,0,2,2,1,1,0,2,lump_sum,27,2,slab_finishing,15.0
P1870,93.2,27,mixed_lengths,0,0,2,5,2,2,0,3,design_build,25,1,slab_finishing,11.64
P1397,148.3,12,standard_12m,0,0,3,3,2,3,2,5,lump_sum,11,4,frame,12.74
P3814,162.5,5,standard_12m,1,1,6,3,3,3,0,2,remeasurement,4,6,foundation,12.9
P3882,167.6,14,standard_12m,1,2,2,3,2,2,1,2,design_build,23,2,foundation,8.83
P2028,66.8,22,mixed_lengths,1,2,3,4,2,1,1,3,remeasurement,11,6,slab_finishing,8.4
P3690,117.0,15,standard_12m,1,0,1,5,2,2,0,5,remeasurement,22,3,slab_finishing,13.49
P2485,119.4,21,standard_12m,1,1,2,3,2,3,1,4,lump_sum,26,5,frame,7.54
P3660,70.7,22,mixed_lengths,0,0,1,4,2,1,0,1,lump_sum,19,7,slab_finishing,9.92
P1960,148.3,23,mixed_lengths,2,2,1,3,2,2,2,0,lump_sum,17,6,frame,0.99
P2570,160.9,5,standard_12m,0,1,2,3,2,2,1,1,lump_sum,22,2,foundation,10.93
P3773,114.6,38,standard_12m,2,2,2,5,2,3,2,2,design_build,22,5,slab_finishing,5.46
P2895,132.0,20,standard_12m,0,0,3,3,2,1,1,1,design_build,22,4,frame,9.87
P3731,159.4,11,custom_lengths,1,0,2,3,2,2,1,1,design_build,21,6,foundation,5.47
P3146,180.0,34,mixed_lengths,0,1,3,3,2,2,0,1,design_build,29,4,foundation,10.31
P1804,118.4,34,standard_12m,1,1,6,3,1,1,0,4,remeasurement,28,3,slab_finishing,15.0
P2751,108.2,33,standard_12m,0,1,5,2,2,1,1,1,design_build,23,6,slab_finishing,11.5
P3454,124.9,25,standard_12m,1,2,3,3,3,4,1,4,lump_sum,18,5,frame,7.98
P1502,137.5,23,standard_12m,1,0,6,3,2,2,0,3,lump_sum,14,6,frame,14.35
P1779,180.0,37,standard_12m,2,0,6,3,2,1,2,3,remeasurement,22,5,foundation,12.95
P2863,132.5,31,mixed_lengths,0,1,3,2,1,2,1,0,design_build,23,5,frame,10.88
P1200,158.2,8,standard_12m,0,0,4,4,3,3,0,5,design_build,21,2,foundation,15.0
P3182,135.6,16,standard_12m,2,0,3,3,3,4,2,1,lump_sum,19,5,slab_finishing,4.86
P3088,89.3,19,standard_12m,2,1,3,3,3,3,2,2,lump_sum,30,1,slab_finishing,4.68
P3278,135.8,31,standard_12m,0,0,3,3,1,1,1,3,remeasurement,18,3,frame,15.0
P2796,121.4,5,custom_lengths,1,3,5,1,2,3,0,2,remeasurement,13,7,frame,9.51
P1378,121.9,6,custom_lengths,1,1,5,3,3,2,0,0,design_build,22,2,frame,6.9
P3336,146.7,23,standard_12m,1,1,2,2,2,2,0,5,lump_sum,22,3,frame,13.0
P1418,177.0,20,mixed_lengths,0,2,3,1,2,1,1,0,design_build,22,4,foundation,8.88
P2698,141.5,33,standard_12m,1,0,5,3,2,3,0,5,remeasurement,24,3,frame,15.0
P1391,115.8,35,standard_12m,1,1,0,4,2,3,2,2,lump_sum,30,5,slab_finishing,5.87
P3640,90.2,15,standard_12m,1,0,2,3,2,2,2,4,remeasurement,12,7,slab_finishing,9.87
P2522,142.9,36,standard_12m,0,1,3,1,2,2,0,1,lump_sum,25,2,frame,14.29
P2162,155.6,6,custom_lengths,0,0,1,4,2,1,1,3,design_build,20,3,foundation,9.22
P2495,180.0,33,standard_12m,2,3,4,4,2,2,2,3,remeasurement,13,6,foundation,7.81
P3695,159.0,36,standard_12m,1,1,6,3,3,3,2,5,remeasurement,21,4,frame,12.85
P3027,109.6,23,standard_12m,0,2,1,4,2,1,1,0,lump_sum,9,7,slab_finishing,7.01
P2152,112.9,28,standard_12m,0,0,3,5,2,2,2,5,lump_sum,23,7,slab_finishing,10.51
P2367,144.2,10,custom_lengths,1,2,1,5,2,2,1,1,lump_sum,30,3,frame,2.33
P3568,170.2,10,custom_lengths,1,3,1,4,2,3,2,1,design_build,29,1,foundation,0.71
P1064,138.2,18,standard_12m,0,1,3,2,2,3,1,2,design_build,30,2,frame,9.7
P3062,173.9,21,standard_12m,1,1,5,5,3,2,1,5,design_build,13,8,foundation,9.25
P2180,154.6,9,custom_lengths,1,3,1,2,2,3,0,1,lump_sum,30,1,foundation,3.74
P1492,136.1,5,custom_lengths,2,1,2,3,1,2,0,1,design_build,12,5,frame,4.5
P1379,139.3,12,standard_12m,0,1,3,3,2,2,0,2,design_build,25,6,frame,10.91
P3235,175.3,32,mixed_lengths,1,2,4,1,2,1,1,3,design_build,22,7,foundation,10.36
P1763,144.4,35,standard_12m,2,2,4,4,2,2,2,1,design_build,14,6,frame,5.81
P3264,172.6,24,mixed_lengths,1,0,3,1,1,2,1,3,lump_sum,23,2,foundation,13.24
P1791,126.5,30,mixed_lengths,2,1,2,1,2,1,2,4,design_build,19,4,slab_finishing,8.09
P2076,113.0,36,standard_12m,0,1,5,2,2,1,0,4,lump_sum,30,7,slab_finishing,15.0
P1878,113.4,29,standard_12m,1,1,4,4,2,3,0,5,design_build,30,2,slab_finishing,13.07
P1337,150.7,23,standard_12m,0,2,3,2,2,2,1,1,lump_sum,30,3,frame,10.0
P3767,126.6,15,standard_12m,0,0,5,4,2,2,1,1,remeasurement,11,3,frame,13.11
P3343,130.6,20,standard_12m,1,1,1,4,3,3,1,4,lump_sum,29,4,frame,5.91
P2016,154.9,17,standard_12m,1,2,5,5,3,3,2,5,remeasurement,19,7,foundation,9.05
P2275,160.4,29,standard_12m,2,1,1,2,2,3,1,4,remeasurement,16,5,frame,10.27
P1455,167.0,5,standard_12m,2,2,2,4,2,2,1,5,remeasurement,10,6,foundation,11.07
P1815,154.8,19,standard_12m,1,3,3,2,1,1,0,1,design_build,15,6,foundation,9.55
P3317,116.6,15,mixed_lengths,0,0,3,2,2,3,0,3,lump_sum,7,7,frame,11.8
P1995,96.3,34,standard_12m,1,2,2,4,3,3,2,4,design_build,27,4,slab_finishing,4.63
P2981,124.9,9,standard_12m,1,0,6,2,2,3,1,0,design_build,12,7,frame,10.67
P1201,95.9,9,custom_lengths,0,0,2,1,1,2,0,3,lump_sum,27,1,slab_finishing,13.17
P1161,91.8,26,standard_12m,0,0,6,3,2,2,0,2,lump_sum,16,6,slab_finishing,15.0
P2579,135.2,14,standard_12m,0,2,4,3,2,1,1,5,design_build,19,4,frame,13.34
P3777,135.4,11,standard_12m,1,2,5,2,2,2,0,3,remeasurement,17,3,frame,12.72
P3449,164.6,11,custom_lengths,0,1,3,3,2,2,2,4,design_build,21,1,foundation,7.66
P1702,156.7,26,standard_12m,0,0,6,3,2,3,1,4,design_build,25,4,frame,14.3
P2500,164.7,19,standard_12m,0,0,2,2,2,3,1,2,remeasurement,21,4,foundation,12.35
P2129,109.0,39,standard_12m,2,0,4,3,1,2,1,2,lump_sum,30,4,slab_finishing,10.84
P3613,97.6,10,custom_lengths,1,1,3,5,2,2,1,2,design_build,22,4,slab_finishing,4.45
P2021,180.0,38,standard_12m,2,0,4,2,1,2,0,1,design_build,30,1,foundation,13.29
P2585,149.6,29,standard_12m,1,2,1,3,3,4,2,0,lump_sum,21,7,frame,3.73
P2955,107.5,32,mixed_lengths,1,1,6,2,1,1,0,5,remeasurement,17,6,slab_finishing,15.0
P3253,169.4,20,standard_12m,1,2,5,3,3,4,2,3,design_build,30,1,foundation,6.61
P1034,108.9,11,standard_12m,2,1,1,2,2,1,2,0,lump_sum,25,7,slab_finishing,3.95
P1775,86.4,8,custom_lengths,1,1,4,3,1,1,2,2,design_build,16,6,slab_finishing,6.3
P3556,165.7,18,standard_12m,2,1,5,3,1,1,0,5,lump_sum,22,8,foundation,14.17
P2478,165.0,11,custom_lengths,2,1,2,5,2,2,2,2,design_build,22,4,foundation,1.57
P2390,125.9,21,mixed_lengths,1,1,4,1,2,3,1,0,lump_sum,30,3,frame,7.06
P3139,180.0,34,standard_12m,1,0,4,3,1,2,1,1,design_build,18,5,foundation,13.19
P2363,176.0,16,standard_12m,1,2,6,3,1,2,1,1,remeasurement,19,5,foundation,12.98
P3612,172.3,15,mixed_lengths,0,1,5,2,2,3,0,1,lump_sum,16,7,foundation,12.1
P3824,179.0,19,standard_12m,1,1,4,4,3,4,1,5,design_build,26,1,foundation,8.51
P3041,166.0,14,custom_lengths,0,0,4,5,2,2,1,5,lump_sum,29,8,foundation,10.41
P1241,179.7,31,standard_12m,0,0,2,4,2,3,1,0,lump_sum,14,4,foundation,9.42
P3061,103.9,33,mixed_lengths,2,2,3,1,2,3,2,5,remeasurement,27,2,slab_finishing,9.63
P3363,130.9,13,standard_12m,2,1,3,2,2,1,2,1,lump_sum,9,4,frame,6.72
