project_id,reinforcement_ratio_kg_per_m3,num_unique_required_lengths,stock_length_policy,cutting_optimization_usage,bim_integration_level,design_revisions_per_month,supervision_index_1to5,material_control_level_1to3,storage_handling_index_1to5,offcut_reuse_policy_0to2,change_orders_per_month,contract_type,lead_time_days,order_frequency_per_month,project_phase,steel_waste_percentage
P3651,164.9,19,mixed_lengths,2,0,0,4,2,3,2,3,remeasurement,20,4,foundation,5.15
P3652,180.0,24,mixed_lengths,2,0,5,1,2,1,1,3,remeasurement,13,7,foundation,11.3
P3653,152.3,12,standard_12m,2,2,5,4,3,4,2,2,design_build,15,6,foundation,3.25
P3654,173.3,27,mixed_lengths,1,2,2,3,1,1,0,2,remeasurement,26,4,foundation,12.12
P3655,77.9,14,standard_12m,0,0,1,3,2,2,1,2,design_build,29,1,slab_finishing,9.51
P3656,109.5,6,custom_lengths,0,0,4,3,2,1,1,4,remeasurement,14,5,slab_finishing,12.33
P3657,175.4,33,standard_12m,2,2,4,3,1,1,0,2,design_build,16,2,foundation,12.19
P3658,176.7,27,standard_12m,1,1,5,5,2,3,0,2,remeasurement,19,3,foundation,12.15
P3659,162.4,16,standard_12m,0,1,3,2,2,2,0,3,remeasurement,22,7,foundation,14.93
P3660,70.7,22,mixed_lengths,0,0,1,4,2,1,0,1,lump_sum,19,7,slab_finishing,9.92
P3661,149.4,32,standard_12m,2,1,4,2,2,3,1,2,lump_sum,9,6,frame,8.23
P3662,180.0,39,standard_12m,0,1,4,5,2,2,0,3,remeasurement,22,4,foundation,15.0
P3663,160.9,11,custom_lengths,1,2,1,2,2,3,1,1,lump_sum,25,2,foundation,3.73
P3664,175.2,19,mixed_lengths,0,1,2,3,3,3,1,2,lump_sum,30,4,foundation,7.7
P3665,128.4,27,mixed_lengths,1,2,3,3,1,1,0,1,lump_sum,26,7,frame,8.39
P3666,163.4,25,mixed_lengths,1,0,2,3,2,2,1,0,lump_sum,30,3,frame,7.08
P3667,142.5,20,mixed_lengths,1,0,2,2,2,2,0,0,lump_sum,13,8,frame,8.16
P3668,161.8,7,standard_12m,1,0,4,3,2,1,2,1,design_build,4,8,foundation,9.33
P3669,175.3,33,mixed_lengths,0,0,3,3,1,2,0,0,design_build,26,1,foundation,12.99
P3670,99.9,23,standard_12m,2,0,4,1,2,1,2,0,lump_sum,22,2,slab_finishing,9.46
P3671,153.3,23,standard_12m,0,0,0,4,3,4,0,3,lump_sum,26,7,frame,7.9
P3672,60.0,10,standard_12m,0,1,2,3,1,1,0,5,remeasurement,11,6,slab_finishing,15.0
P3673,132.7,20,mixed_lengths,2,3,6,1,1,1,0,3,remeasurement,8,8,frame,11.57
P3674,101.2,34,standard_12m,0,1,1,4,2,2,0,2,lump_sum,30,3,slab_finishing,11.4
P3675,106.8,24,standard_12m,0,2,6,3,1,1,2,1,lump_sum,29,3,slab_finishing,9.83
P3676,160.6,39,standard_12m,1,1,1,5,3,4,1,2,lump_sum,21,6,frame,7.2
P3677,159.8,37,standard_12m,0,2,5,3,2,3,0,2,remeasurement,18,5,frame,14.91
P3678,142.8,18,standard_12m,1,1,6,3,2,1,1,2,design_build,22,3,frame,10.85
P3679,174.0,12,standard_12m,0,2,1,2,1,2,1,0,lump_sum,29,5,foundation,10.47
P3680,108.5,10,custom_lengths,0,0,6,5,3,3,1,1,design_build,30,5,slab_finishing,5.61
P3681,152.5,32,standard_12m,2,2,2,4,2,3,2,1,lump_sum,27,7,frame,3.59
P3682,90.2,27,standard_12m,1,0,2,4,3,4,0,3,design_build,16,4,slab_finishing,9.44
P3683,105.7,36,standard_12m,0,1,6,2,2,2,1,5,design_build,25,5,slab_finishing,15.0
P3684,95.1,27,standard_12m,1,2,1,5,2,1,0,0,design_build,17,7,slab_finishing,6.07
P3685,75.5,8,custom_lengths,0,1,3,5,2,1,2,4,remeasurement,12,7,slab_finishing,7.1
P3686,100.7,25,standard_12m,0,0,2,3,2,1,0,1,remeasurement,14,7,slab_finishing,13.21
P3687,84.9,15,standard_12m,1,0,5,3,2,1,0,2,lump_sum,13,7,slab_finishing,13.23
P3688,150.5,19,mixed_lengths,0,0,6,1,2,2,1,5,remeasurement,12,6,frame,15.0
P3689,171.3,32,standard_12m,1,0,6,3,2,2,0,4,lump_sum,25,5,foundation,15.0
P3690,117.0,15,standard_12m,1,0,1,5,2,2,0,5,remeasurement,22,3,slab_finishing,13.49
P3691,143.5,15,mixed_lengths,0,1,6,3,2,2,0,5,remeasurement,19,4,frame,15.0
P3692,170.4,16,mixed_lengths,1,1,6,4,2,2,1,3,remeasurement,19,6,foundation,9.87
P3693,111.7,20,standard_12m,2,1,1,3,3,3,1,3,lump_sum,23,3,slab_finishing,5.52
P3694,180.0,30,mixed_lengths,2,1,6,4,2,2,2,4,design_build,14,8,foundation,7.52
P3695,159.0,36,standard_12m,1,1,6,3,3,3,2,5,remeasurement,21,4,frame,12.85
P3696,141.2,28,mixed_lengths,1,1,6,2,2,1,0,4,lump_sum,19,3,frame,13.71
P3697,108.2,12,standard_12m,0,0,2,1,1,1,0,5,lump_sum,17,7,slab_finishing,15.0
P3698,97.3,19,standard_12m,1,0,3,5,2,3,2,3,remeasurement,11,6,slab_finishing,8.15
P3699,149.5,29,mixed_lengths,1,0,1,4,3,3,1,1,lump_sum,14,8,frame,6.15
P3700,93.3,20,mixed_lengths,2,2,2,4,2,3,1,4,lump_sum,23,4,slab_finishing,5.6
P3701,91.0,17,standard_12m,2,2,4,2,2,2,2,3,remeasurement,12,7,slab_finishing,6.94
P3702,180.0,30,standard_12m,0,0,2,5,2,2,1,0,lump_sum,23,2,foundation,10.68
P3703,167.1,20,mixed_lengths,1,1,1,4,3,4,0,3,lump_sum,23,6,foundation,5.97
P3704,142.6,18,standard_12m,1,1,6,4,2,3,1,5,remeasurement,17,2,frame,13.2
P3705,147.7,27,mixed_lengths,1,1,3,4,2,3,1,1,design_build,9,8,frame,5.58
P3706,157.6,19,standard_12m,0,1,6,2,2,1,0,2,design_build,21,5,foundation,15.0
P3707,130.4,14,standard_12m,2,2,3,4,3,4,2,4,lump_sum,12,6,frame,4.96
P3708,174.3,14,standard_12m,1,0,5,4,2,1,0,4,remeasurement,17,3,foundation,15.0
P3709,99.7,18,mixed_lengths,2,3,1,4,2,1,2,0,lump_sum,29,1,slab_finishing,0.51
P3710,142.2,25,standard_12m,2,2,4,3,2,2,1,5,lump_sum,12,8,frame,9.86
P3711,160.3,13,standard_12m,0,0,1,1,2,3,0,5,design_build,26,3,foundation,14.25
P3712,165.9,9,standard_12m,1,2,4,3,3,2,1,3,remeasurement,10,7,foundation,11.53
P3713,133.4,7,standard_12m,2,1,0,3,2,1,2,1,remeasurement,14,7,frame,6.75
P3714,180.0,37,standard_12m,0,0,2,3,2,2,1,3,lump_sum,19,2,foundation,13.35
P3715,101.4,5,standard_12m,0,1,5,3,2,3,1,5,remeasurement,10,7,slab_finishing,14.49
P3716,99.1,5,standard_12m,1,3,3,2,2,2,1,4,lump_sum,23,3,slab_finishing,11.09
P3717,140.6,30,mixed_lengths,2,2,4,5,2,3,2,5,design_build,11,8,frame,3.22
P3718,152.7,28,standard_12m,2,2,5,4,2,1,2,4,remeasurement,26,4,frame,8.79
P3719,155.6,14,custom_lengths,0,0,0,5,2,3,0,2,design_build,26,6,frame,4.28
P3720,127.5,18,standard_12m,1,0,4,4,2,1,1,5,lump_sum,23,6,frame,11.45
P3721,176.7,23,standard_12m,1,1,2,4,2,2,1,0,design_build,10,6,foundation,6.02
P3722,89.9,20,standard_12m,1,1,3,3,3,3,0,2,design_build,18,5,slab_finishing,8.69
P3723,123.8,24,standard_12m,2,1,4,4,2,3,2,2,lump_sum,25,5,slab_finishing,6.88
P3724,148.9,23,mixed_lengths,0,2,3,3,3,3,0,1,lump_sum,30,2,frame,8.32
P3725,138.3,22,mixed_lengths,2,0,5,3,2,2,2,3,lump_sum,15,6,frame,6.35
P3726,154.0,29,standard_12m,0,0,3,4,2,1,1,5,remeasurement,22,4,frame,15.0
P3727,152.8,28,standard_12m,0,0,3,4,2,2,1,1,lump_sum,24,4,frame,10.52
P3728,143.7,34,standard_12m,0,2,5,3,1,1,1,1,lump_sum,21,8,frame,12.36
P3729,98.7,17,mixed_lengths,1,1,3,3,2,2,1,2,remeasurement,17,4,slab_finishing,9.01
P3730,120.2,38,standard_12m,2,1,2,4,2,1,2,1,lump_sum,27,6,slab_finishing,4.66
P3731,159.4,11,custom_lengths,1,0,2,3,2,2,1,1,design_build,21,6,foundation,5.47
P3732,81.6,14,custom_lengths,0,1,3,2,2,2,2,2,design_build,21,5,slab_finishing,5.27
P3733,84.0,6,custom_lengths,1,0,3,2,2,1,1,3,design_build,30,2,slab_finishing,7.71
P3734,138.7,17,mixed_lengths,1,1,0,4,2,3,1,0,lump_sum,19,2,frame,4.19
P3735,145.1,15,mixed_lengths,1,1,1,3,1,1,2,2,remeasurement,23,4,frame,8.21
P3736,173.8,23,standard_12m,1,0,6,4,2,3,1,5,remeasurement,9,8,foundation,14.23
P3737,136.0,21,standard_12m,1,1,3,4,2,1,1,5,design_build,20,5,frame,10.91
P3738,141.7,36,standard_12m,1,0,1,3,3,4,0,1,design_build,9,8,frame,7.33
P3739,99.9,20,mixed_lengths,0,0,4,2,2,2,0,0,lump_sum,30,3,slab_finishing,12.31
P3740,156.7,30,standard_12m,1,3,6,1,1,1,0,5,lump_sum,30,5,frame,15.0
P3741,180.0,34,mixed_lengths,2,1,2,3,3,4,1,2,lump_sum,21,3,foundation,4.87
P3742,174.4,27,mixed_lengths,1,1,5,1,1,1,0,3,design_build,17,1,foundation,15.0
P3743,163.4,22,standard_12m,0,0,2,2,2,2,0,1,remeasurement,10,7,frame,14.2
P3744,102.9,18,standard_12m,2,2,2,3,2,1,2,1,lump_sum,20,5,slab_finishing,4.37
P3745,175.3,28,standard_12m,0,1,0,4,3,4,0,2,design_build,20,7,foundation,6.9
P3746,145.1,22,mixed_lengths,1,2,1,3,2,2,1,3,design_build,16,7,frame,5.03
P3747,180.0,26,standard_12m,1,2,3,4,3,4,0,2,design_build,30,1,foundation,8.4
P3748,112.2,6,standard_12m,1,1,2,4,2,2,2,2,lump_sum,8,3,slab_finishing,8.21
P3749,158.7,27,mixed_lengths,1,2,6,2,2,2,0,2,lump_sum,25,5,foundation,10.81
P3750,85.0,6,custom_lengths,1,0,0,4,2,2,1,0,lump_sum,30,4,slab_finishing,4.19
P3751,81.1,12,custom_lengths,1,2,6,3,3,2,2,1,remeasurement,23,3,slab_finishing,4.39
P3752,122.1,9,standard_12m,0,0,5,3,2,2,1,2,design_build,25,2,frame,12.03
P3753,131.2,26,mixed_lengths,0,0,2,3,2,2,1,1,lump_sum,30,3,slab_finishing,8.74
P3754,116.1,13,custom_lengths,0,1,3,3,1,2,0,3,lump_sum,26,6,frame,9.51
P3755,95.2,9,custom_lengths,2,0,3,4,2,3,2,3,design_build,22,3,slab_finishing,2.74
P3756,124.6,32,standard_12m,0,0,6,3,2,2,2,4,design_build,27,4,slab_finishing,12.89
P3757,159.5,12,standard_12m,0,0,5,2,2,3,1,3,remeasurement,17,7,foundation,14.94
P3758,157.6,23,standard_12m,0,0,2,1,2,3,2,0,lump_sum,29,3,frame,8.0
P3759,164.4,14,custom_lengths,1,1,2,1,1,1,1,5,remeasurement,20,2,foundation,12.51
P3760,180.0,36,standard_12m,0,0,2,2,1,1,0,1,lump_sum,25,7,foundation,13.85
P3761,171.7,31,standard_12m,1,1,3,2,2,3,0,2,remeasurement,26,5,foundation,14.17
P3762,117.6,23,standard_12m,2,0,0,4,3,4,1,1,design_build,21,6,slab_finishing,3.05
P3763,145.9,26,standard_12m,1,1,2,3,2,2,0,3,design_build,26,7,frame,10.24
P3764,80.8,17,standard_12m,0,2,1,4,2,2,0,3,design_build,30,2,slab_finishing,9.17
P3765,172.8,9,standard_12m,1,2,4,2,2,1,1,4,remeasurement,15,8,foundation,13.18
P3766,160.1,10,custom_lengths,1,0,0,3,2,1,2,1,lump_sum,27,2,foundation,4.54
P3767,126.6,15,standard_12m,0,0,5,4,2,2,1,1,remeasurement,11,3,frame,13.11
P3768,136.2,23,mixed_lengths,1,2,3,4,3,2,1,5,design_build,26,6,frame,5.84
P3769,101.3,28,standard_12m,1,1,2,5,2,2,0,1,remeasurement,28,2,slab_finishing,10.16
P3770,180.0,20,standard_12m,0,1,4,2,2,2,1,4,design_build,18,6,foundation,12.93
P3771,141.3,23,mixed_lengths,2,0,1,3,1,2,1,0,lump_sum,10,7,frame,5.9
P3772,169.7,8,custom_lengths,0,0,0,4,2,1,1,1,lump_sum,29,3,foundation,5.69
P3773,114.6,38,standard_12m,2,2,2,5,2,3,2,2,design_build,22,5,slab_finishing,5.46
P3774,180.0,29,standard_12m,1,0,2,3,1,1,2,4,remeasurement,23,3,foundation,14.12
P3775,110.1,14,standard_12m,2,0,6,3,2,1,2,2,remeasurement,18,2,slab_finishing,12.09
P3776,126.7,38,standard_12m,0,1,6,4,2,1,1,3,remeasurement,19,2,slab_finishing,15.0
P3777,135.4,11,standard_12m,1,2,5,2,2,2,0,3,remeasurement,17,3,frame,12.72
P3778,165.7,21,mixed_lengths,0,0,4,5,2,2,2,4,lump_sum,30,4,foundation,8.63
P3779,87.7,22,mixed_lengths,2,1,3,1,2,3,1,3,lump_sum,22,7,slab_finishing,7.45
P3780,141.0,20,standard_12m,0,1,1,1,1,2,0,1,lump_sum,21,5,frame,13.28
P3781,180.0,35,standard_12m,2,0,2,5,3,2,2,1,lump_sum,11,8,foundation,4.8
P3782,82.8,19,mixed_lengths,2,2,0,3,2,1,1,0,lump_sum,30,3,slab_finishing,4.34
P3783,98.0,30,standard_12m,1,0,1,3,1,2,1,5,remeasurement,12,6,slab_finishing,14.84
P3784,167.7,13,custom_lengths,0,1,1,3,1,1,0,2,lump_sum,28,1,foundation,10.95
P3785,119.2,31,standard_12m,0,1,3,3,2,1,0,4,design_build,29,1,slab_finishing,14.98
P3786,125.4,13,standard_12m,0,1,3,2,2,3,2,3,remeasurement,16,5,frame,10.31
P3787,175.6,37,standard_12m,1,1,2,3,3,2,0,4,remeasurement,18,7,foundation,12.91
P3788,179.1,22,standard_12m,1,0,6,4,2,3,1,1,remeasurement,22,2,foundation,11.83
P3789,134.9,13,custom_lengths,1,3,1,5,3,3,1,5,lump_sum,22,2,frame,2.68
P3790,151.0,15,standard_12m,1,1,3,3,1,1,1,1,lump_sum,30,2,frame,9.39
P3791,180.0,35,standard_12m,0,0,2,5,2,3,1,1,lump_sum,29,8,foundation,9.91
P3792,118.7,28,mixed_lengths,1,1,6,3,2,2,2,5,design_build,23,3,slab_finishing,10.08
P3793,134.4,11,custom_lengths,2,1,1,3,2,2,1,2,lump_sum,25,7,frame,2.1
P3794,176.5,38,standard_12m,1,1,3,2,2,2,0,4,design_build,17,8,foundation,13.68
P3795,147.7,37,standard_12m,1,0,2,5,3,2,1,4,lump_sum,26,3,frame,9.56
P3796,176.2,31,standard_12m,1,0,6,4,2,3,1,4,lump_sum,26,5,foundation,13.09
P3797,128.7,32,standard_12m,2,1,1,4,2,2,1,1,remeasurement,14,4,slab_finishing,6.41
P3798,123.3,11,standard_12m,0,2,4,4,2,3,0,2,design_build,18,2,frame,11.12
P3799,180.0,37,standard_12m,2,0,6,2,2,3,1,2,design_build,21,3,foundation,12.81
P3800,172.2,12,standard_12m,2,1,1,1,2,2,2,1,lump_sum,18,4,foundation,6.03
P3801,171.9,23,standard_12m,1,0,2,3,3,3,2,5,lump_sum,28,1,foundation,9.3
P3802,157.8,32,standard_12m,1,0,3,3,1,1,1,5,remeasurement,14,5,frame,15.0
P3803,107.3,20,standard_12m,1,2,2,2,2,2,1,0,lump_sum,30,1,slab_finishing,7.74
P3804,131.5,12,standard_12m,1,3,3,2,2,2,0,1,remeasurement,21,2,frame,10.76
P3805,117.4,30,mixed_lengths,0,0,6,4,3,2,1,1,remeasurement,20,4,slab_finishing,11.2
P3806,149.6,25,mixed_lengths,0,0,1,3,1,1,1,2,lump_sum,25,5,frame,11.35
P3807,116.0,31,mixed_lengths,2,1,0,2,1,1,1,1,design_build,24,5,slab_finishing,7.14
P3808,151.2,32,mixed_lengths,0,1,0,3,1,1,0,3,design_build,3,8,frame,13.0
P3809,169.7,29,standard_12m,1,3,3,3,1,1,0,1,lump_sum,25,7,foundation,10.74
P3810,143.2,18,standard_12m,1,2,6,2,1,1,0,5,remeasurement,16,5,frame,15.0
P3811,151.7,26,mixed_lengths,1,0,2,2,1,1,2,1,design_build,30,2,frame,8.14
P3812,101.9,29,standard_12m,1,1,2,2,2,1,0,3,lump_sum,22,7,slab_finishing,12.74
P3813,147.6,10,standard_12m,1,1,4,5,2,3,0,5,remeasurement,20,5,frame,12.56
P3814,162.5,5,standard_12m,1,1,6,3,3,3,0,2,remeasurement,4,6,foundation,12.9
P3815,166.2,7,standard_12m,1,1,3,5,2,1,0,4,design_build,27,1,foundation,12.29
P3816,168.6,24,standard_12m,0,1,5,3,1,2,0,3,design_build,20,2,foundation,15.0
P3817,105.0,23,mixed_lengths,1,0,6,3,1,1,2,1,design_build,20,3,slab_finishing,9.13
P3818,118.0,5,custom_lengths,2,1,2,3,3,3,2,0,lump_sum,17,7,slab_finishing,0.85
P3819,168.2,20,mixed_lengths,2,2,2,1,1,1,2,2,remeasurement,16,7,foundation,6.91
P3820,164.0,24,mixed_lengths,0,0,0,1,2,3,1,2,design_build,17,3,frame,8.62
P3821,161.2,33,standard_12m,1,1,2,5,2,3,1,1,lump_sum,28,3,frame,6.93
P3822,140.2,16,mixed_lengths,2,1,3,1,2,1,2,5,remeasurement,14,8,frame,9.92
P3823,162.6,18,mixed_lengths,0,2,5,3,2,1,2,2,lump_sum,22,6,foundation,9.54
P3824,179.0,19,standard_12m,1,1,4,4,3,4,1,5,design_build,26,1,foundation,8.51
P3825,119.6,12,standard_12m,1,0,4,3,2,2,2,2,remeasurement,11,8,frame,9.73
P3826,180.0,39,standard_12m,0,1,4,4,2,2,0,2,design_build,6,8,foundation,12.41
P3827,138.2,8,standard_12m,0,1,6,2,2,3,0,4,lump_sum,25,6,frame,14.93
P3828,143.9,24,standard_12m,1,1,3,3,1,1,1,1,design_build,12,8,frame,9.68
P3829,180.0,37,standard_12m,0,2,1,3,1,1,0,1,lump_sum,18,5,foundation,13.0
P3830,165.8,6,custom_lengths,1,0,6,2,2,2,0,5,design_build,19,4,foundation,13.22
P3831,158.7,25,standard_12m,0,0,2,3,3,4,0,4,lump_sum,30,3,frame,11.97
P3832,89.0,6,standard_12m,0,0,4,2,2,3,1,2,lump_sum,30,1,slab_finishing,12.97
P3833,171.0,27,standard_12m,0,0,5,3,2,1,0,5,remeasurement,19,2,foundation,15.0
P3834,140.1,32,mixed_lengths,1,1,2,3,1,1,0,5,design_build,17,5,frame,12.53
P3835,159.2,9,standard_12m,0,0,3,1,1,1,0,1,lump_sum,17,2,foundation,15.0
P3836,133.6,19,mixed_lengths,1,0,4,4,3,2,2,3,lump_sum,26,3,frame,5.91
P3837,180.0,29,standard_12m,1,3,3,4,2,2,1,2,remeasurement,13,3,foundation,8.8
P3838,160.9,24,standard_12m,0,1,3,4,2,2,1,1,lump_sum,20,3,foundation,11.45
P3839,164.1,15,standard_12m,1,0,3,3,2,3,0,3,lump_sum,30,2,foundation,13.58
P3840,148.6,33,mixed_lengths,1,0,3,2,1,1,1,5,design_build,12,6,frame,11.87
P3841,160.6,16,standard_12m,0,0,1,2,2,3,2,0,lump_sum,9,3,foundation,8.23
P3842,100.5,28,standard_12m,0,0,2,2,1,1,0,2,lump_sum,27,2,slab_finishing,15.0
P3843,142.0,13,standard_12m,1,1,6,4,2,2,0,2,lump_sum,8,7,frame,11.35
P3844,112.0,30,standard_12m,1,1,0,4,2,2,2,0,lump_sum,22,2,slab_finishing,5.51
P3845,137.4,27,mixed_lengths,1,0,3,3,2,2,1,3,design_build,19,6,frame,8.65
P3846,174.7,38,standard_12m,1,0,0,2,2,3,2,0,lump_sum,26,4,foundation,7.34
P3847,162.4,6,standard_12m,0,0,4,3,1,1,1,4,design_build,15,1,foundation,15.0
P3848,164.6,17,mixed_lengths,0,0,4,1,2,3,2,3,remeasurement,15,4,foundation,12.53
P3849,162.1,19,mixed_lengths,1,0,0,3,3,3,0,1,lump_sum,15,4,foundation,6.98
P3850,175.1,17,standard_12m,1,2,4,1,2,3,2,2,design_build,30,2,foundation,8.66
P3851,180.0,33,standard_12m,0,0,4,4,2,2,1,3,design_build,24,1,foundation,12.14
P3852,180.0,26,standard_12m,1,1,2,4,2,2,0,0,lump_sum,30,1,foundation,9.34
P3853,136.3,8,standard_12m,1,1,2,2,2,1,1,1,lump_sum,24,7,frame,8.73
P3854,142.8,35,standard_12m,1,3,5,4,2,3,1,3,design_build,15,7,frame,6.34
P3855,180.0,22,standard_12m,1,0,6,1,2,2,2,5,remeasurement,9,7,foundation,15.0
P3856,120.3,32,standard_12m,2,2,2,3,3,3,1,3,design_build,19,5,slab_finishing,5.57
P3857,123.9,5,custom_lengths,1,1,2,3,1,2,1,4,design_build,20,2,slab_finishing,9.6
P3858,164.7,17,standard_12m,1,2,4,4,2,3,0,4,design_build,16,5,foundation,11.65
P3859,121.5,11,custom_lengths,1,2,0,3,2,2,2,0,lump_sum,17,8,frame,0.78
P3860,180.0,30,mixed_lengths,1,1,0,3,2,2,1,0,design_build,20,5,foundation,3.91
P3861,101.3,27,mixed_lengths,1,2,6,2,2,3,1,5,remeasurement,20,4,slab_finishing,12.31
P3862,104.4,32,standard_12m,1,1,4,3,2,3,0,2,design_build,9,5,slab_finishing,12.66
P3863,177.7,27,mixed_lengths,1,0,1,4,2,1,0,4,design_build,13,6,foundation,10.27
P3864,180.0,32,mixed_lengths,2,0,2,4,2,3,2,2,design_build,23,8,foundation,2.82
P3865,178.1,25,standard_12m,1,0,3,4,2,1,0,5,remeasurement,16,6,foundation,15.0
P3866,166.4,25,mixed_lengths,1,2,4,4,2,1,1,3,remeasurement,16,7,foundation,9.46
P3867,170.8,8,standard_12m,0,1,3,2,2,3,1,3,remeasurement,21,4,foundation,14.51
P3868,176.5,35,standard_12m,1,1,4,3,2,1,1,3,design_build,25,5,foundation,12.23
P3869,175.6,9,standard_12m,0,0,6,4,2,1,0,5,remeasurement,12,7,foundation,15.0
P3870,135.4,17,standard_12m,0,2,1,3,2,1,1,3,remeasurement,20,3,frame,10.69
P3871,131.5,14,standard_12m,1,2,3,4,3,2,1,1,lump_sum,7,8,frame,5.75
P3872,93.7,27,standard_12m,0,1,5,2,2,2,1,2,remeasurement,19,4,slab_finishing,13.74
P3873,154.3,11,standard_12m,0,0,4,4,2,3,2,1,design_build,10,6,foundation,7.82
P3874,141.3,9,standard_12m,1,0,3,3,2,1,0,1,lump_sum,22,4,frame,10.96
P3875,151.6,7,standard_12m,0,0,4,3,1,1,0,5,design_build,24,8,foundation,15.0
P3876,74.9,19,mixed_lengths,1,2,6,2,1,2,0,5,remeasurement,21,7,slab_finishing,15.0
P3877,135.8,20,standard_12m,0,0,4,3,3,2,0,2,design_build,17,3,frame,12.58
P3878,114.0,27,standard_12m,2,2,3,1,2,3,2,5,remeasurement,20,6,slab_finishing,8.88
P3879,124.4,15,standard_12m,1,0,1,4,2,1,1,1,lump_sum,25,3,frame,7.62
P3880,89.1,25,standard_12m,2,0,2,2,2,3,2,1,design_build,29,2,slab_finishing,6.46
P3881,100.6,13,standard_12m,2,2,3,3,2,1,2,2,design_build,26,6,slab_finishing,4.45
P3882,167.6,14,standard_12m,1,2,2,3,2,2,1,2,design_build,23,2,foundation,8.83
P3883,156.6,34,standard_12m,0,3,5,2,1,2,0,3,lump_sum,30,4,frame,14.98
P3884,166.0,9,custom_lengths,0,1,5,4,3,4,2,3,remeasurement,26,2,foundation,8.0
P3885,116.3,17,mixed_lengths,1,1,3,4,2,3,1,3,lump_sum,26,4,slab_finishing,8.08
P3886,168.4,22,standard_12m,0,1,4,4,2,1,0,2,lump_sum,21,5,foundation,14.72
P3887,84.1,18,standard_12m,0,0,0,3,1,1,0,1,lump_sum,16,6,slab_finishing,11.26
P3888,177.2,28,standard_12m,1,2,5,1,2,3,1,2,design_build,13,6,foundation,11.43
P3889,146.0,7,custom_lengths,0,3,4,4,2,2,0,5,lump_sum,22,2,frame,10.13
P3890,167.6,13,standard_12m,0,1,4,2,2,1,1,2,remeasurement,20,2,foundation,15.0
P3891,180.0,22,standard_12m,1,2,6,3,2,2,1,5,remeasurement,25,5,foundation,14.52
P3892,98.2,7,standard_12m,0,0,3,2,2,1,1,3,remeasurement,17,5,slab_finishing,15.0
P3893,147.0,26,standard_12m,1,1,2,3,1,2,2,1,lump_sum,14,5,frame,7.49
P3894,167.9,23,standard_12m,0,1,5,4,3,2,1,4,remeasurement,15,6,foundation,14.66
P3895,166.5,34,mixed_lengths,2,3,5,2,2,1,1,2,lump_sum,21,4,frame,8.0
P3896,117.0,12,standard_12m,1,0,4,4,3,3,2,4,remeasurement,16,6,slab_finishing,9.53
P3897,162.5,15,standard_12m,0,0,4,3,1,2,0,4,remeasurement,22,6,foundation,15.0
P3898,145.7,28,standard_12m,2,0,2,3,3,4,2,1,lump_sum,25,4,frame,2.55
P3899,168.9,29,standard_12m,0,0,1,4,2,1,2,2,lump_sum,20,7,foundation,8.6
P3900,172.2,34,mixed_lengths,0,1,4,3,2,3,0,2,lump_sum,30,2,foundation,13.23
P3901,115.9,10,standard_12m,1,2,3,5,2,2,1,1,remeasurement,15,7,slab_finishing,7.25
P3902,98.4,29,mixed_lengths,0,1,4,1,2,2,1,1,lump_sum,30,4,slab_finishing,10.48
P3903,180.0,35,standard_12m,0,2,4,1,2,3,0,3,lump_sum,17,6,foundation,14.44
P3904,167.5,8,custom_lengths,1,0,4,3,2,3,1,1,lump_sum,20,4,foundation,6.53
P3905,102.5,24,mixed_lengths,0,0,3,5,2,2,1,0,lump_sum,30,2,slab_finishing,9.02
P3906,166.6,17,standard_12m,0,0,3,3,2,2,2,1,remeasurement,18,3,foundation,10.87
P3907,167.5,19,standard_12m,0,0,3,1,2,2,2,4,design_build,26,2,foundation,11.59
P3908,72.9,6,custom_lengths,0,2,2,3,3,4,1,3,lump_sum,27,2,slab_finishing,6.34
P3909,162.5,10,standard_12m,2,0,5,3,3,4,2,1,design_build,25,4,foundation,5.65
P3910,101.6,10,standard_12m,2,3,4,5,2,2,2,1,lump_sum,18,7,slab_finishing,2.81
P3911,131.1,8,standard_12m,0,0,3,2,2,1,1,1,lump_sum,23,7,frame,10.75
P3912,91.2,18,mixed_lengths,2,1,5,5,2,3,2,5,remeasurement,11,7,slab_finishing,5.65
P3913,172.9,17,standard_12m,0,1,3,3,1,1,1,3,design_build,30,6,foundation,11.47
P3914,139.1,30,standard_12m,1,0,1,4,2,1,1,1,lump_sum,22,4,frame,8.33
P3915,157.9,18,mixed_lengths,0,2,1,2,2,1,0,2,design_build,27,3,foundation,10.62
P3916,126.1,8,custom_lengths,0,1,2,3,3,3,2,2,design_build,19,3,frame,3.15
P3917,141.7,26,standard_12m,1,0,4,1,2,3,1,4,remeasurement,30,3,frame,13.2
P3918,165.9,18,standard_12m,1,2,6,2,1,1,0,5,remeasurement,12,7,foundation,15.0
P3919,180.0,33,standard_12m,1,1,2,5,2,1,1,1,design_build,19,4,foundation,7.2
P3920,139.8,22,standard_12m,2,0,6,3,2,1,2,2,remeasurement,12,5,frame,11.69
P3921,137.7,37,standard_12m,1,2,5,2,2,3,0,5,remeasurement,17,6,slab_finishing,15.0
P3922,137.8,19,standard_12m,2,1,2,4,2,2,2,2,lump_sum,17,8,frame,4.97
P3923,164.0,23,standard_12m,1,1,2,2,2,2,2,1,lump_sum,20,6,foundation,7.12
